        #      k      largestgap  sum(wcc(:,ik))      wcc(i, ik)(i=1, NumberofSelectedOccupiedBands)
      0.95656780      0.00000000      0.00000000      0.00000000
      0.95683263      0.00000000      0.00000000      0.00000000
      0.95709746      0.00000000      0.00000000      0.00000000
      0.95736229      0.00000000      0.00000000      0.00000000
      0.95762712      0.00000000      0.00000000      0.00000000
      0.95789195      0.00000000      0.00000000      0.00000000
      0.95815678      0.00000000      0.00000000      0.00000000
      0.95842161      0.00000000      0.00000000      0.00000000
      0.95868644      0.00000000      0.00000000      0.00000000
      0.95895127      0.00000000      0.00000000      0.00000000
      0.95921610      0.00000000      0.00000000      0.00000000
      0.95948093      0.00000000      0.00000000      0.00000000
      0.95974576      0.00000000      0.00000000      0.00000000
      0.96001059      0.00000000      0.00000000      0.00000000
      0.96027542      0.00000000      0.00000000      0.00000000
      0.96054025      0.00000000      0.00000000      0.00000000
      0.96080508      0.00000000      0.00000000      0.00000000
      0.96106992      0.00000000      0.00000000      0.00000000
      0.96133475      0.00000000      0.00000000      0.00000000
      0.96159958      0.00000000      0.00000000      0.00000000
      0.96186441      0.00000000      0.00000000      0.00000000
      0.96212924      0.00000000      0.00000000      0.00000000
      0.96239407      0.00000000      0.00000000      0.00000000
      0.96265890      0.00000000      0.00000000      0.00000000
      0.96292373      0.00000000      0.00000000      0.00000000
      0.96318856      0.00000000      0.00000000      0.00000000
      0.96345339      0.00000000      0.00000000      0.00000000
      0.96371822      0.00000000      0.00000000      0.00000000
      0.96398305      0.00000000      0.00000000      0.00000000
      0.96424788      0.00000000      0.00000000      0.00000000
      0.96451271      0.00000000      0.00000000      0.00000000
      0.96477754      0.00000000      0.00000000      0.00000000
      0.96504237      0.00000000      0.00000000      0.00000000
      0.96530720      0.00000000      0.00000000      0.00000000
      0.96557203      0.00000000      0.00000000      0.00000000
      0.96583686      0.00000000      0.00000000      0.00000000
      0.96610169      0.00000000      0.00000000      0.00000000
      0.96636653      0.00000000      0.00000000      0.00000000
      0.96663136      0.00000000      0.00000000      0.00000000
      0.96689619      0.00000000      0.00000000      0.00000000
      0.96716102      0.00000000      0.00000000      0.00000000
      0.96742585      0.00000000      0.00000000      0.00000000
      0.96769068      0.00000000      0.00000000      0.00000000
      0.96795551      0.00000000      0.00000000      0.00000000
      0.96822034      0.00000000      0.00000000      0.00000000
      0.96848517      0.00000000      0.00000000      0.00000000
      0.96875000      0.00000000      0.00000000      0.00000000
      0.96901483      0.00000000      0.00000000      0.00000000
      0.96927966      0.00000000      0.00000000      0.00000000
      0.96954449      0.00000000      0.00000000      0.00000000
      0.96980932      0.00000000      0.00000000      0.00000000
      0.97007415      0.00000000      0.00000000      0.00000000
      0.97033898      0.00000000      0.00000000      0.00000000
      0.97060381      0.00000000      0.00000000      0.00000000
      0.97086864      0.00000000      0.00000000      0.00000000
      0.97113347      0.00000000      0.00000000      0.00000000
      0.97139831      0.00000000      0.00000000      0.00000000
      0.97166314      0.00000000      0.00000000      0.00000000
      0.97192797      0.00000000      0.00000000      0.00000000
      0.97219280      0.00000000      0.00000000      0.00000000
      0.97245763      0.00000000      0.00000000      0.00000000
      0.97272246      0.00000000      0.00000000      0.00000000
      0.97298729      0.00000000      0.00000000      0.00000000
      0.97325212      0.00000000      0.00000000      0.00000000
      0.97351695      0.00000000      0.00000000      0.00000000
      0.97378178      0.00000000      0.00000000      0.00000000
      0.97404661      0.00000000      0.00000000      0.00000000
      0.97431144      0.00000000      0.00000000      0.00000000
      0.97457627      0.00000000      0.00000000      0.00000000
      0.97484110      0.00000000      0.00000000      0.00000000
      0.97510593      0.00000000      0.00000000      0.00000000
      0.97537076      0.00000000      0.00000000      0.00000000
      0.97563559      0.00000000      0.00000000      0.00000000
      0.97590042      0.00000000      0.00000000      0.00000000
      0.97616525      0.00000000      0.00000000      0.00000000
      0.97643008      0.00000000      0.00000000      0.00000000
      0.97669492      0.00000000      0.00000000      0.00000000
      0.97695975      0.00000000      0.00000000      0.00000000
      0.97722458      0.00000000      0.00000000      0.00000000
      0.97748941      0.00000000      0.00000000      0.00000000
      0.97775424      0.00000000      0.00000000      0.00000000
      0.97801907      0.00000000      0.00000000      0.00000000
      0.97828390      0.00000000      0.00000000      0.00000000
      0.97854873      0.00000000      0.00000000      0.00000000
      0.97881356      0.00000000      0.00000000      0.00000000
      0.97907839      0.00000000      0.00000000      0.00000000
      0.97934322      0.00000000      0.00000000      0.00000000
      0.97960805      0.00000000      0.00000000      0.00000000
      0.97987288      0.00000000      0.00000000      0.00000000
      0.98013771      0.00000000      0.00000000      0.00000000
      0.98040254      0.00000000      0.00000000      0.00000000
      0.98066737      0.00000000      0.00000000      0.00000000
      0.98093220      0.00000000      0.00000000      0.00000000
      0.98119703      0.00000000      0.00000000      0.00000000
      0.98146186      0.00000000      0.00000000      0.00000000
      0.98172669      0.00000000      0.00000000      0.00000000
      0.98199153      0.00000000      0.00000000      0.00000000
      0.98225636      0.00000000      0.00000000      0.00000000
      0.98252119      0.00000000      0.00000000      0.00000000
      0.98278602      0.00000000      0.00000000      0.00000000
      0.98305085      0.00000000      0.00000000      0.00000000
      0.98331568      0.00000000      0.00000000      0.00000000
      0.98358051      0.00000000      0.00000000      0.00000000
      0.98384534      0.00000000      0.00000000      0.00000000
      0.98411017      0.00000000      0.00000000      0.00000000
      0.98437500      0.00000000      0.00000000      0.00000000
      0.98463983      0.00000000      0.00000000      0.00000000
      0.98490466      0.00000000      0.00000000      0.00000000
      0.98516949      0.00000000      0.00000000      0.00000000
      0.98543432      0.00000000      0.00000000      0.00000000
      0.98569915      0.00000000      0.00000000      0.00000000
      0.98596398      0.00000000      0.00000000      0.00000000
      0.98622881      0.00000000      0.00000000      0.00000000
      0.98649364      0.00000000      0.00000000      0.00000000
      0.98675847      0.00000000      0.00000000      0.00000000
      0.98702331      0.00000000      0.00000000      0.00000000
      0.98728814      0.00000000      0.00000000      0.00000000
      0.98755297      0.00000000      0.00000000      0.00000000
      0.98781780      0.00000000      0.00000000      0.00000000
      0.98808263      0.00000000      0.00000000      0.00000000
      0.98834746      0.00000000      0.00000000      0.00000000
      0.98861229      0.00000000      0.00000000      0.00000000
      0.98887712      0.00000000      0.00000000      0.00000000
      0.98914195      0.00000000      0.00000000      0.00000000
      0.98940678      0.00000000      0.00000000      0.00000000
      0.98967161      0.00000000      0.00000000      0.00000000
      0.98993644      0.00000000      0.00000000      0.00000000
      0.99020127      0.00000000      0.00000000      0.00000000
      0.99046610      0.00000000      0.00000000      0.00000000
      0.99073093      0.00000000      0.00000000      0.00000000
      0.99099576      0.00000000      0.00000000      0.00000000
      0.99126059      0.00000000      0.00000000      0.00000000
      0.99152542      0.00000000      0.00000000      0.00000000
      0.99179025      0.00000000      0.00000000      0.00000000
      0.99205508      0.00000000      0.00000000      0.00000000
      0.99231992      0.00000000      0.00000000      0.00000000
